,Cd_Exercicio,Ds_Funcao,Ds_SubFuncao,Ds_Orgao,ProjetoAtividade,Ds_Projeto_Atividade,Vl_Orcado_Ano,Vl_Orcado_Atualizado,Vl_Liquidado
919,2017,Desporto e Lazer,Desporto Comunitário,SECRETARIA MUNICPAL DE ESPORTES E LAZER,3031,"Reforma e Revitalização C.E.E. Salim Farah Maluf - Rua Taquari, 635 - Mooca - Cep 03166-000",272727,272727.0,0.0
920,2017,Desporto e Lazer,Desporto Comunitário,SECRETARIA MUNICPAL DE ESPORTES E LAZER,3032,"Reforma e Revitalização Clube C.E.E. Brigadeiro Eduardo Gomes - Rua Mont Serrat, 230 - Tatuapé",272727,0.0,0.0
921,2017,Desporto e Lazer,Desporto Comunitário,SECRETARIA MUNICPAL DE ESPORTES E LAZER,3038,"Projeto de Prática Esportiva, Iniciação nas Modalidades de Vela, Canoagem, Volei e Futebol desenvolvidas pela Associação Peixe Vivo - CNPJ 06.230.935/0001-40",109090,90.0,0.0
922,2017,Desporto e Lazer,Desporto Comunitário,SECRETARIA MUNICPAL DE ESPORTES E LAZER,3039,Ampliação e Reforma do Vestiário do CDC Madrid,90909,0.0,0.0
923,2017,Desporto e Lazer,Desporto Comunitário,SECRETARIA MUNICPAL DE ESPORTES E LAZER,3040,Federação do Desposto Escolar do Estado de São Paulo - Projeto Campeonato Paulista Inter Escolar,181818,181818.0,0.0
924,2017,Desporto e Lazer,Desporto Comunitário,SECRETARIA MUNICPAL DE ESPORTES E LAZER,3041,Associação Brasileira de Profissionais de Educação Física e Esportes - Projeto Melhor Idade em Movimento,181818,181818.0,0.0
925,2017,Desporto e Lazer,Desporto Comunitário,SECRETARIA MUNICPAL DE ESPORTES E LAZER,3043,Liga Esportiva de Guaianases - Projeto Copa Varzea de Futebol Amador,136363,136363.0,0.0
926,2017,Desporto e Lazer,Desporto Comunitário,SECRETARIA MUNICPAL DE ESPORTES E LAZER,3075,"Construção de vestiário e dois sanitários ao lado da quadra poli-esportiva instalada na Rua Milton Jansen de Farias, CEP 02855-200 - Brasiândia",127272,127272.0,0.0
927,2017,Desporto e Lazer,Desporto Comunitário,SECRETARIA MUNICPAL DE ESPORTES E LAZER,3076,CDC Jd. Itália,909090,909090.0,0.0
928,2017,Desporto e Lazer,Desporto Comunitário,SECRETARIA MUNICPAL DE ESPORTES E LAZER,3077,Revitalização de CDC`s da Subprefeitura da Lapa,181818,181818.0,0.0
929,2017,Desporto e Lazer,Desporto Comunitário,SECRETARIA MUNICPAL DE ESPORTES E LAZER,3078,"Instalação de Grama Sintética no CDC Ragueb Chohfi - Avenida Ragueb Chohfi, 5423 - São Mateus",1454545,0.0,0.0
930,2017,Desporto e Lazer,Desporto Comunitário,SECRETARIA MUNICPAL DE ESPORTES E LAZER,3079,"Construção de Espaço Teen no CDC Jardim Seckler, localizado na Rua Cosme de Souza, 408 - Jardim Patente",136363,0.0,0.0
931,2017,Desporto e Lazer,Desporto Comunitário,SECRETARIA MUNICPAL DE ESPORTES E LAZER,3080,"Reforma e Cobertura da quadra no CDC Roberto Russo, localizado na Rua dos Italianos, 1261 - Bom Retiro",272727,0.0,0.0
932,2017,Desporto e Lazer,Desporto Comunitário,SECRETARIA MUNICPAL DE ESPORTES E LAZER,3081,"Reforma e adequação no salão do CDC Cidade Ademar, localizado na Rua Francisco Lopes Pinto, 557 - Cidade Ademar",272727,272727.0,0.0
933,2017,Desporto e Lazer,Desporto Comunitário,SECRETARIA MUNICPAL DE ESPORTES E LAZER,3082,"Reforma e Cobertura da quadra no CDC Clementino, localizado na Rua Diogo de Faria, 1084 - Vila Mariana",454545,454545.0,0.0
934,2017,Desporto e Lazer,Desporto Comunitário,SECRETARIA MUNICPAL DE ESPORTES E LAZER,3083,"Instalação de Sistema para Iluminação do Campo de Futebol - CDC Botafogo Local: Rua Saruma, 347 - Vila Bela - Vila Prudente",181818,181818.0,0.0
946,2017,Desporto e Lazer,Desporto Comunitário,SECRETARIA MUNICPAL DE ESPORTES E LAZER,5498,"Grama Sintética no CDC Gregório Pereira Falconeres (Nove de julho), situado na Rua Maravilhas, 200, Vila Curuça, Itaim Paulista",1090909,1090909.0,0.0
947,2017,Desporto e Lazer,Lazer,SECRETARIA MUNICPAL DE ESPORTES E LAZER,1179,"Incrementar o Orçamento da Secretaria de Modo a Promover Atividades de Esportes, Lazer e Recreação, Além da Ampliação e Manutenção da Infraestrutura Necessária",181818,111818.0,0.0
948,2017,Desporto e Lazer,Lazer,SECRETARIA MUNICPAL DE ESPORTES E LAZER,1180,"Atividades Esportivas e Culturais, Reformas, Ampliação, Implantação e Construção de Equipamentos Públicos",909090,378090.0,0.0
950,2017,Desporto e Lazer,Lazer,SECRETARIA MUNICPAL DE ESPORTES E LAZER,2196,"Criação do Programa Multidisciplinar de Fomento ao Esporte, Saúde, Educação e Cultura",500000,500000.0,0.0
951,2017,Desporto e Lazer,Lazer,SECRETARIA MUNICPAL DE ESPORTES E LAZER,3027,"Manutenção e Adequação no Campo Jd. Nova Esperança, Estrada Do Porto, S/N - Jardim Nova Esperança / Paraguai - Implantação Gramado Sintético , Manutenção dos Alambrados , Manutenção e Aumento Alambrados, Ampliação De Vestiarios",27272,27272.0,0.0
952,2017,Desporto e Lazer,Lazer,SECRETARIA MUNICPAL DE ESPORTES E LAZER,3030,"Implantação de Gramado Sintético em Campo de Área Municipal Situado no Jardim Guança, Quadrante entre Rua Cabo Norberto Enrique Weber, Rua Soldado Alcebíades da Cunha e Rua Soldado José de Andrade",1090909,1090909.0,0.0
953,2017,Desporto e Lazer,Lazer,SECRETARIA MUNICPAL DE ESPORTES E LAZER,3034,Evento: Corrida 1 x 1 Escadaria Sumaré junto a Associação Brasileira de Profissionais de Educação Física e Esportes,131818,0.0,0.0
954,2017,Desporto e Lazer,Lazer,SECRETARIA MUNICPAL DE ESPORTES E LAZER,3035,Evento: Torneio Revelação de Muay Thai 2017 junto a Federação Paulista de Lutas e Artes Marciais,172381,0.0,0.0
955,2017,Desporto e Lazer,Lazer,SECRETARIA MUNICPAL DE ESPORTES E LAZER,3036,Evento: Torneio Revelação de Muay Thai Pró 2017 junto a Federação Paulista de Lutas e Artes Marciais,182927,0.0,0.0
956,2017,Desporto e Lazer,Lazer,SECRETARIA MUNICPAL DE ESPORTES E LAZER,3037,"Realização de Projetos Esportivos, em Diversas Modalidades, com Parceria com Entidades Sociais",90909,46909.0,0.0
957,2017,Desporto e Lazer,Lazer,SECRETARIA MUNICPAL DE ESPORTES E LAZER,3044,Fomento às Atividades Esportivas em Parques e Centros Esportivos Município de São Paulo,90909,0.0,0.0
958,2017,Desporto e Lazer,Lazer,SECRETARIA MUNICPAL DE ESPORTES E LAZER,3045,Fomento e Incentivo às Atividades Desportivas no Município de São Paulo,454545,454545.0,0.0
959,2017,Desporto e Lazer,Lazer,SECRETARIA MUNICPAL DE ESPORTES E LAZER,3046,Incentivo a prática de esportes,1954545,0.0,0.0
960,2017,Desporto e Lazer,Lazer,SECRETARIA MUNICPAL DE ESPORTES E LAZER,3047,Evento: 10 contra 3 junto a Associação Brasileira de Profissionais de Educação Física e Esportes,81818,0.0,0.0
961,2017,Desporto e Lazer,Lazer,SECRETARIA MUNICPAL DE ESPORTES E LAZER,3048,Evento: Festival de Natação junto a Associação Brasileira de Profissionais de Educação Física e Esportes,36363,0.0,0.0
962,2017,Desporto e Lazer,Lazer,SECRETARIA MUNICPAL DE ESPORTES E LAZER,3049,Evento: Torneio Monster 3 junto a Associação Brasileira de Profissionais de Educação Física e Esportes,31818,0.0,0.0
963,2017,Desporto e Lazer,Lazer,SECRETARIA MUNICPAL DE ESPORTES E LAZER,3050,Evento: Avenida Saúde junto a Associação Brasileira de Profissionais de Educação Física e Esportes,218181,0.0,0.0
964,2017,Desporto e Lazer,Lazer,SECRETARIA MUNICPAL DE ESPORTES E LAZER,3051,Evento: Slackline junto a Associação Brasileira de Profissionais de Educação Física e Esportes,140909,0.0,0.0
965,2017,Desporto e Lazer,Lazer,SECRETARIA MUNICPAL DE ESPORTES E LAZER,3052,Evento: Festival de Dança Escolar junto a Federação do Desporto Escolar do Estado de São Paulo,40909,0.0,0.0
966,2017,Desporto e Lazer,Lazer,SECRETARIA MUNICPAL DE ESPORTES E LAZER,3053,Evento: Circuito de Ginástica Escolar junto a Federação do Desporto Escolar do Estado de São Paulo,81818,0.0,0.0
967,2017,Desporto e Lazer,Lazer,SECRETARIA MUNICPAL DE ESPORTES E LAZER,3054,Evento: Circuito Estudantil Judô junto a Federação do Desporto Escolar do Estado de São Paulo,163636,0.0,0.0
968,2017,Desporto e Lazer,Lazer,SECRETARIA MUNICPAL DE ESPORTES E LAZER,3055,Evento: Mini Basquete SP junto a Federação do Desporto Escolar do Estado de São Paulo,45454,0.0,0.0
969,2017,Desporto e Lazer,Lazer,SECRETARIA MUNICPAL DE ESPORTES E LAZER,3056,Evento: JEMESP junto a Federação do Desporto Escolar do Estado de São Paulo,409090,300000.0,0.0
970,2017,Desporto e Lazer,Lazer,SECRETARIA MUNICPAL DE ESPORTES E LAZER,3057,Evento: Copa Fair Play de Futebol Society junto a Panathlon Club de São Paulo,145454,0.0,0.0
971,2017,Desporto e Lazer,Lazer,SECRETARIA MUNICPAL DE ESPORTES E LAZER,3058,Evento: Copa SP de Futebol Educacional junto a Associação Brasileira do Desporto Educacional,272727,0.0,0.0
972,2017,Desporto e Lazer,Lazer,SECRETARIA MUNICPAL DE ESPORTES E LAZER,3059,Evento: Basquete 3 x 3 junto a Panathlon Club de São Paulo.,109090,0.0,0.0
973,2017,Desporto e Lazer,Lazer,SECRETARIA MUNICPAL DE ESPORTES E LAZER,3060,Evento: Festival de Rugby Infantil junto a Associação Hurra.,318181,0.0,0.0
974,2017,Desporto e Lazer,Lazer,SECRETARIA MUNICPAL DE ESPORTES E LAZER,3061,Evento: Circuito de Natação Educacional junto a Associação Brasileira do Desporto Educacional,159090,0.0,0.0
975,2017,Desporto e Lazer,Lazer,SECRETARIA MUNICPAL DE ESPORTES E LAZER,3062,Evento: Campeonato de Futsal Educacional junto a Associação Brasileira do Desporto Educacional,386363,0.0,0.0
976,2017,Desporto e Lazer,Lazer,SECRETARIA MUNICPAL DE ESPORTES E LAZER,3063,Evento: Arena Brazil X junto a Federação Paulista de Lutas e Artes Marciais,81818,0.0,0.0
977,2017,Desporto e Lazer,Lazer,SECRETARIA MUNICPAL DE ESPORTES E LAZER,3064,Evento: Top Thai Brasil VI junto ao Instituto Mais Esporte,167863,0.0,0.0
978,2017,Desporto e Lazer,Lazer,SECRETARIA MUNICPAL DE ESPORTES E LAZER,3065,Evento: Top Thai Brasil VII junto ao Instituto Mais Esporte,167863,0.0,0.0
979,2017,Desporto e Lazer,Lazer,SECRETARIA MUNICPAL DE ESPORTES E LAZER,3066,Evento: Campeonato Brasileiro de Kung-fú junto a Confederação Brasileira de Kung-fú Tradicional,209090,0.0,0.0
980,2017,Desporto e Lazer,Lazer,SECRETARIA MUNICPAL DE ESPORTES E LAZER,3067,Evento: 3 Circuito Paulista de SHS de Tampadaki junto a Confederação Brasileira de Scientific Hapkido System,131818,0.0,0.0
981,2017,Desporto e Lazer,Lazer,SECRETARIA MUNICPAL DE ESPORTES E LAZER,3068,Evento: 3 Circuito Paulista de SHS de Baltchagui & Muruptchagui,131818,0.0,0.0
982,2017,Desporto e Lazer,Lazer,SECRETARIA MUNICPAL DE ESPORTES E LAZER,3069,Evento: Troféu Maurren Maggi - Etapa I junto ao Instituto Memorial do Salto Triplo,227272,0.0,0.0
983,2017,Desporto e Lazer,Lazer,SECRETARIA MUNICPAL DE ESPORTES E LAZER,3070,Evento: Troféu Maurren Maggi - Etapa II junto ao Instituto Memorial do Salto Triplo,227272,102272.0,0.0
984,2017,Desporto e Lazer,Lazer,SECRETARIA MUNICPAL DE ESPORTES E LAZER,3071,Evento: Campeonato Paulista de Karate Educacional junto a Federação do Desporto Escolar do Estado de São Paulo,227272,177272.0,0.0
985,2017,Desporto e Lazer,Lazer,SECRETARIA MUNICPAL DE ESPORTES E LAZER,3072,Evento: Campeonato Paulista de Rugby Educacional junto a Federação do Desporto Escolar do Estado de São Paulo,227272,0.0,0.0
986,2017,Desporto e Lazer,Lazer,SECRETARIA MUNICPAL DE ESPORTES E LAZER,3073,Evento: Festival de Coreografia Infantil junto a Associação Brasileira de Profissionais de Educação Física e Esportes,89090,72718.0,0.0
987,2017,Desporto e Lazer,Lazer,SECRETARIA MUNICPAL DE ESPORTES E LAZER,3074,Evento: Viva a Vida Dançando - 3 Idade junto a Associação Brasileira de Profissionais de Educação Física e Esportes,163636,0.0,0.0
988,2017,Desporto e Lazer,Lazer,SECRETARIA MUNICPAL DE ESPORTES E LAZER,3084,"Organização da corrida ""Mexa-se pela vida"" na Semana da Comunidade Adventista",90909,0.0,0.0
990,2017,Transporte,Administração Geral,SECRETARIA MUNICIPAL DE MOBILIDADE E TRANSPORTES,1604,Incubadora e Aceleradora Social de Empresas,30000,0.0,0.0
1011,2017,Transporte,Transportes Coletivos Urbanos,SECRETARIA MUNICIPAL DE MOBILIDADE E TRANSPORTES,1557,Plano de Mobilidade Urbana,110000,110000.0,0.0
1022,2017,Transporte,Desenvolvimento Tecnológico e Engenharia,SECRETARIA MUNICIPAL DE MOBILIDADE E TRANSPORTES,1228,"Implantação de Retorno na Rua Avenida Teotonio Vilela, Alt Km28, ligando o Jardim Guanabara ao Jardim São Rafael - Subprefeitura Capela do Socorro",30000,30000.0,0.0
1084,2017,Urbanismo,Serviços Urbanos,SECRETARIA MUNICIPAL DE SERVIÇOS E OBRAS,1507,"Readequações Gerais de Próprio Público e Colocação de Grama Sintética no Campo do CDC Tossan, Situado Na Rua Jandiá, 06B - Itaim Pualista",1400000,1400000.0,0.0
1088,2017,Saneamento,Infra-Estrutura Urbana,SECRETARIA MUNICIPAL DE SERVIÇOS E OBRAS,1574,"Reforma da Tubulação de Esgoto entre as Ruas Alves de Almeida, Rua Afonso Galeano e Avenida Montemagno",300000,300000.0,0.0
1097,2017,Saneamento,Saneamento Básico Urbano,SECRETARIA MUNICIPAL DE SERVIÇOS E OBRAS,1224,Drenagem da Bacia do Cordeiro entre as Ruas Vicente Rao e Roque Petrônio Jr.,400000,400000.0,0.0
1131,2017,Assistência Social,Administração Geral,Secretaria Municipal de Assistência e Desenvolvimento Social,1605,Fomento à Políticas Públicas na Cidade de São Paulo,1000000,1000000.0,0.0
1147,2017,Assistência Social,Assistência ao Idoso,Secretaria Municipal de Assistência e Desenvolvimento Social,1821,"Reforma do Espaço Físico, Compra de Mobiliário Permanente",190000,190000.0,0.0
1148,2017,Assistência Social,Assistência ao Idoso,Secretaria Municipal de Assistência e Desenvolvimento Social,1823,Reforma Estrutural do Espaço Físico/Equipamentos/Pintura (TEN YAD),146000,146000.0,0.0
1149,2017,Assistência Social,Assistência ao Portador de Deficiência,Secretaria Municipal de Assistência e Desenvolvimento Social,1330,"Centro Ação Social Espaço Livre CNPJ: 53.283.040/0001-54 Endereço: Rua Arumarana, 26, Jardim Eliane, São Paulo - SP",50000,50000.0,0.0
1150,2017,Assistência Social,Assistência a Criança e ao Adolescente,Secretaria Municipal de Assistência e Desenvolvimento Social,1329,"Centro de Assistência Promoção Social Nosso Lar CNPJ: 67.139.904/0001-07 Endereço: Rua Jalisco, 12, Água Rasa, São Paulo - SP",50000,50000.0,0.0
1151,2017,Assistência Social,Assistência a Criança e ao Adolescente,Secretaria Municipal de Assistência e Desenvolvimento Social,1822,Reforma Estrutural do Espaço Físico/Equipamento/Pintura (CIP),148000,148000.0,0.0
1152,2017,Assistência Social,Assistência a Criança e ao Adolescente,Secretaria Municipal de Assistência e Desenvolvimento Social,1824,Reforma Estrutural do Espaço Físico/Equipamentos/Pintura (OAT),146000,146000.0,0.0
1153,2017,Assistência Social,Assistência Comunitária,Secretaria Municipal de Assistência e Desenvolvimento Social,1847,Apoio ao Projeto Mãe Que Acolhe - Dependentes Químicos,156484,156484.0,0.0
1154,2017,Assistência Social,Assistência Comunitária,Secretaria Municipal de Assistência e Desenvolvimento Social,1838,Contratação de Estudos de Implementação da Renda Básica de Cidadania em São Paulo,200000,200000.0,0.0
1155,2017,Assistência Social,Assistência Comunitária,Secretaria Municipal de Assistência e Desenvolvimento Social,1839,Realização da Busca Ativa em Parceria com a Sociedade Civil Organizada,400000,400000.0,0.0
1156,2017,Assistência Social,Assistência Comunitária,Secretaria Municipal de Assistência e Desenvolvimento Social,1846,Apoio aos Projetos da Associação Unificada Nova Aliança do Jd. Paranapanema,30000,30000.0,0.0
1178,2017,Cultura,Difusão Cultural,Secretaria Municipal de Cultura,1331,Realização da 41ª Mostra Internacional de Cinema de São Paulo,100000,100000.0,0.0
1179,2017,Cultura,Difusão Cultural,Secretaria Municipal de Cultura,1333,Implantação do Conservatório Musical da X-9 Paulistana,50000,30000.0,0.0
1180,2017,Cultura,Difusão Cultural,Secretaria Municipal de Cultura,1334,Realização da 6ª Mostra Ecofalante de Cinema Ambiental,30000,30000.0,0.0
1181,2017,Cultura,Difusão Cultural,Secretaria Municipal de Cultura,1335,Projeto Superando Limites - Associação de Ballet de Cegos Fernanda Bianchini,30000,30000.0,0.0
1182,2017,Cultura,Difusão Cultural,Secretaria Municipal de Cultura,1336,Realização da 6ª Edição da Mostra Ecofalante de Cinema Ambiental,100000,100000.0,0.0
1183,2017,Cultura,Difusão Cultural,Secretaria Municipal de Cultura,1341,Eventos Culturais,100000,45000.0,0.0
1184,2017,Cultura,Difusão Cultural,Secretaria Municipal de Cultura,1342,Apoio a Eventos Culturais na Cidade de São Paulo,450000,150000.0,150000.0
1185,2017,Cultura,Difusão Cultural,Secretaria Municipal de Cultura,1343,Instalação de Ar Condicionado para a Casa de Cultura Salvador Ligabue no Largo da Matriz na Freguesia do Ó,100000,100000.0,0.0
1186,2017,Cultura,Difusão Cultural,Secretaria Municipal de Cultura,1344,VI Encontro Cultural da Catimbó Lapeano da Associação Beneficente e Cultural por um Mundo Melhor e Solidário,160000,160000.0,0.0
1187,2017,Cultura,Difusão Cultural,Secretaria Municipal de Cultura,1346,Orquestra Sinfônica Carlos Gomes - Projeto Musicalidade,50000,50000.0,0.0
1188,2017,Cultura,Difusão Cultural,Secretaria Municipal de Cultura,1348,"Projeto São Paulo Musical/2017 da União Paulista de Artistas Seniores - Rua Bage, 230 - 172B",100000,100000.0,0.0
1189,2017,Cultura,Difusão Cultural,Secretaria Municipal de Cultura,1407,Incentivo aos Projetos Desenvolvidos pela Associação Cristã de Moços - ACM de São Paulo,200000,110000.0,0.0
1190,2017,Cultura,Difusão Cultural,Secretaria Municipal de Cultura,1662,Realização do Projeto Escola em Cena de Criação de Jovens Espectadores Com Alunos das Escolas Municipais e os Teatros Independentes De São Paulo,30000,30000.0,30000.0
1196,2017,Cultura,Difusão Cultural,Secretaria Municipal de Cultura,1914,"Promover Oficinas, Workshops, Feiras e Diversos Eventos de Capacitação e Entretenimento Cultural com Participação Cidadã e Engajamento Social",150000,0.0,0.0
1197,2017,Cultura,Difusão Cultural,Secretaria Municipal de Cultura,1921,Apoio a Coletivos Culturais de Ocupação de Espçaos Públicos,300000,300000.0,0.0
1198,2017,Cultura,Difusão Cultural,Secretaria Municipal de Cultura,1935,Realização de Eventos Culturais,670000,670000.0,0.0
1199,2017,Cultura,Difusão Cultural,Secretaria Municipal de Cultura,1950,Implantação de Galeria de Arte a Ceu Aberto na Área Externa ao CEU Parque Anhanguera,30000,30000.0,0.0
1200,2017,Cultura,Difusão Cultural,Secretaria Municipal de Cultura,1951,Realização do Projeto Cultura do Lixo,30000,30000.0,0.0
1201,2017,Cultura,Difusão Cultural,Secretaria Municipal de Cultura,2164,Operação e Manutenção de Equipamentos Culturais,80000,80000.0,0.0
1228,2017,Cultura,Difusão Cultural,Secretaria Municipal de Cultura,1337,"Realização dos Eventos 40ª Feira de Artes da Vila Madalena Lei 15.252/2010, 13º Santo Antônio na Chácara Lei 15.109/2010 e 5ª Feira Cultural do Jabaquara, Feira de Artes e Gastronomia",70000,70000.0,0.0
1229,2017,Cultura,Difusão Cultural,Secretaria Municipal de Cultura,1338,"Realização dos Eventos 24ª Festas das Nações no Bairro do Cangaíba Lei 15.927/2013, Festa Junina no Bairro do Cangaíba Lei 16.038/2014 e 5ª Festa Arraial São João nas Ruas do Brás Lei 15.785/2013",130000,130000.0,0.0
